,r,K,v,d_A,alpha,beta,SSR
0,0.6798787144326834,97.84292022033824,1.2138917496888044,0.0691890183332458,0.5860505814474203,2.3920258476194172e-11,852.2978991617539
1,0.7311733232574918,98.91866273258104,1.0249356831309775,0.12695134006432493,0.5499082618938467,3.4876425156050924e-09,380.032473469195
2,0.7255248586809074,99.99999999999768,1.0513190231444756,0.12678433112766227,0.5520235190605672,1.5321209136296714e-09,595.4485078969352
3,0.7166064786805115,98.65622975408508,1.0778005189744149,0.14270129659920758,0.5651601312686229,2.691154052181816e-09,539.0743153109381
4,0.7260920949156479,100.0,1.0325245237682965,0.14871437665941192,0.518057126389751,3.0174577255247046e-12,776.2434990645548
5,0.6887864376995403,97.2279716756819,1.1908087020383094,0.10771245241286119,0.5691421629277991,1.7152150126969381e-09,425.73530235735967
6,0.7668624037618714,100.0,0.9267660278159472,0.19344314469683657,0.5340513544087225,2.987044720434814e-11,764.9457191335066
7,0.7506828824259459,100.0,0.9621797063699656,0.02281374691927876,0.6175465603945621,3.3449929253200324e-16,523.4589018508826
8,0.6741719747674462,97.376537245698,1.2285000725585788,0.09518219045384528,0.56172182196782,2.495495452948272e-10,391.9310886009049
9,0.7486624877765439,100.0,0.9799110476522608,0.001758145615180752,0.7065322806204611,1.4791282726884044e-18,138.5987353941506
10,0.7251637496110663,99.90285262744746,1.0194023122597702,0.042420803968665745,0.6481469093009936,7.672680903578375e-16,953.1019921051634
11,0.6793462318876007,99.99999999980083,1.1891013128404953,1.3700151024810252,0.47207737802658445,7.283338247038473e-11,384.0883647396123
12,0.7293783305734758,100.0,1.0236907225009175,0.08559716583426719,0.5869028518695909,2.675478000929661e-11,391.27130662212755
13,0.8198388396537745,99.28990705236528,0.8208796068091484,0.0927173750648319,0.5855130471242342,1.7920855908272383e-09,645.5558655995503
14,0.782199095075735,100.0,0.8566425841338478,0.10791287994777392,0.5629947728542255,1.2742206035618783e-10,846.1666713650933
15,0.77268822182144,100.0,0.8975749485877241,0.18075721975425865,0.5432565621252575,2.365929456131315e-10,867.231126280544
16,0.7381721920066873,99.12531541277968,0.996268720848937,0.15814268052739872,0.5639700390975115,3.8649818147299176e-10,452.0544882172241
17,0.6894297687986944,98.56634343832734,1.150161729523297,0.12567566643471395,0.5390264537799929,3.472728498013975e-10,435.1655083101562
18,0.7621161308516763,99.99999999999964,0.9218019388571452,0.20812537119162386,0.5353274824119674,5.937855313128565e-10,299.50592335961323
19,0.6862839094239608,97.43298179272736,1.2228043486355242,0.13254898529915377,0.5499989681441234,1.8487676922615685e-12,550.2956884066705
20,0.7741027858748392,99.49697555869842,0.8825707387179587,0.04408874523429346,0.6142066175502828,5.799422463211124e-12,600.9368109583658
21,0.7906625448357628,100.0,0.8799952134523499,0.12725189475569737,0.5355154091702173,1.8650255207223737e-10,456.37507626913845
22,0.6887565801012291,97.80813945369644,1.1569913001612593,0.03181421672934656,0.6397482088832486,9.777753492625843e-14,558.6068003675373
23,0.7418016259589246,100.0,0.9670499762713488,0.226093112860444,0.5212716776872031,2.0058039609875764e-09,511.8941474498622
24,0.7068692248143273,100.0,1.095966803743091,0.10344897022333026,0.5711504804555579,6.737312677283448e-14,514.6051514332818
25,0.7169627877889887,99.22917097802647,1.0930199138939491,,,,
26,0.6331409164102594,97.02766914742008,1.4629740148210213,,,,
27,0.7027289548670752,97.97716333163,1.1118942773873624,,,,
28,0.6754151439326244,98.57622402824184,1.2086482189789256,,,,
29,0.7965594448725957,99.99999999998607,0.835917258836227,,,,
30,0.6817568136697635,99.3360417945262,1.1834484033089692,,,,
31,0.7185170555803967,99.63265591237042,1.0193820780441027,,,,
32,0.682514330927391,99.99999999999976,1.1871548822174018,,,,
33,0.7034423049593833,100.0,1.0919827660588906,,,,
34,0.6890486598194752,99.57976860860845,1.1744892349943936,,,,
35,0.699566118679595,99.99999999997402,1.100575690754991,,,,
36,0.6867907454956755,98.33427242980868,1.210224847508414,,,,
37,0.7892859552662379,99.99999999999994,0.833673639488714,,,,
38,0.7447780280555985,99.25582296433188,0.949740436066839,,,,
39,0.718383706570741,99.28377320393474,1.0352130855762538,,,,
40,0.6965804381931354,100.0,1.1402136637127205,,,,
41,0.6690131526421859,98.27432518869252,1.222082019791074,,,,
42,0.7532523326478437,100.0,0.906536428739154,,,,
43,0.7021979353546121,98.52226645138144,1.1412072695174658,,,,
44,0.7229628859310177,99.99999999999996,1.00920969916678,,,,
45,0.7284834676417407,100.0,1.0312594449649926,,,,
46,0.7918557430917005,98.90075835819944,0.8628099152671568,,,,
47,0.7023789273114844,97.1830224493779,1.1462178585867946,,,,
48,0.6791277131250099,98.41492964045962,1.2042322496018691,,,,
49,0.7609979493434671,100.0,0.9244010714374816,,,,
50,0.7340650493653474,98.0373005638963,0.9880174168122688,,,,
51,0.6981196467280125,100.0,1.080681402330478,,,,
52,0.7022823527089603,99.99999999999989,1.0689299598824142,,,,
53,0.7254512225011389,96.94246584719907,1.073061960346767,,,,
54,0.7893143126514288,100.0,0.8406333210431581,,,,
55,0.6557331900124101,97.00847003302454,1.3678261044516364,,,,
56,0.7373006290649198,99.99999999999844,0.9727320000909646,,,,
57,0.7084763098307045,98.7928199584227,1.0702067539101032,,,,
58,0.7059583659014659,99.11758155584825,1.1173379444668745,,,,
59,0.6881916061483857,96.8217035643094,1.2236889797881831,,,,
60,0.7192313975686281,99.99999999999709,1.0303243702924338,,,,
61,0.7485117406563678,100.0,0.96660790215001,,,,
62,0.7554225988564193,100.0,0.9174358933063216,,,,
63,0.7377449142584461,99.45493714639832,0.9720252435762096,,,,
64,0.7071430160291353,99.65306886795142,1.0695111835117668,,,,
65,0.6999572249609504,99.99999999994752,1.0752373373079924,,,,
66,0.7281833853339453,99.99999999999991,1.002670573214391,,,,
67,0.7776136667121787,99.87102458951036,0.8997104122276833,,,,
68,0.7173301786248703,99.99999999999636,1.0427565786337645,,,,
69,0.7847677384057579,98.9950626085045,0.886784500813187,,,,
70,0.724804476157068,99.09625016437776,1.0113005451699693,,,,
71,0.7503343730892815,99.99999999999623,0.9476257709700752,,,,
72,0.716438823784083,100.0,1.0288788058229743,,,,
73,0.8028767561566885,100.0,0.8628207028266308,,,,
74,0.7258535410966654,99.00443878054422,1.011305436687054,,,,
75,0.7569055407178864,100.0,0.9105600970181008,,,,
76,0.6442903647926377,100.0,1.359975508135141,,,,
77,0.7425383990337235,100.0,0.9864615721081296,,,,
78,0.687885410392153,99.49772760625667,1.1629572098759178,,,,
79,0.705714369658537,99.92918826048772,1.0582521461471397,,,,
80,0.6660426298356112,98.95862381026916,1.2240218267213845,,,,
81,0.7083874823557348,100.0,1.0594033676432837,,,,
82,0.7261426823821475,99.43205580974114,1.0220089796803338,,,,
83,0.6755835983485239,100.0,1.1533942455859845,,,,
84,0.8069208399082334,99.99999999999667,0.8447494056009639,,,,
85,0.7103592331764007,99.88825228815742,1.077671346623151,,,,
86,0.6849529668244038,97.84417626603484,1.2096208017590653,,,,
87,0.7466804362212198,100.0,0.9886677307515426,,,,
88,0.8131697920791519,100.0,0.8311626879445071,,,,
89,0.7217511758734401,100.0,1.0143361037533642,,,,
90,0.7016177639596656,97.89334219747772,1.1144293387198865,,,,
91,0.7296052293633081,100.0,0.9998033286795164,,,,
92,0.6871742210987096,98.29819132446404,1.1939976617096546,,,,
93,0.7361160031701283,98.65905480612383,1.0076489111833946,,,,
94,0.7508770522710038,100.0,0.9538758304811272,,,,
95,0.784655704831314,100.0,0.8325137761698613,,,,
96,0.7914144313189122,99.0891481395834,0.8654629398143219,,,,
97,0.6874670426315485,100.0,1.154377277576003,,,,
98,0.7186031225468404,98.45726965396308,1.0692488080178992,,,,
99,0.6897627416098193,99.4606237559099,1.1689097435113782,,,,
100,0.6815601989440084,99.60931407994218,1.1911423433866406,,,,
101,0.6848733938624468,96.63568206901616,1.2044001215427342,,,,
102,0.7803883229658892,99.61162560285484,0.9102138571840108,,,,
103,0.7300739627990499,99.9999999999994,1.0080094069804892,,,,
104,0.6939644289770273,99.99999999999994,1.1126956053420054,,,,
105,0.7042413421933518,98.30188424209432,1.109142430042436,,,,
106,0.7214843409842967,99.99999999999991,0.9680500207603464,,,,
107,0.7376220522857586,100.0,0.9568011482059134,,,,
108,0.7685965176990422,100.0,0.9160134261479692,,,,
109,0.7539955725295339,99.9995899231475,0.948297816017923,,,,
110,0.704765967959802,100.0,1.0765068858731393,,,,
111,0.6907693327284303,96.99925963212992,1.2058766314076537,,,,
112,0.7516362836301063,99.99999999978546,0.9280216406570974,,,,
113,0.6926021775959228,99.99999999998082,1.1455189306641362,,,,
114,0.7663343210409251,99.79882445270512,0.962456272056368,,,,
115,0.726531564616317,100.0,1.0119265738677772,,,,
116,0.7148338619152794,100.0,1.033830759439546,,,,
117,0.7163192612087693,100.0,1.0142069656222592,,,,
118,0.7439613742383477,100.0,0.9558260418413068,,,,
119,0.772635197419739,100.0,0.8887159372522415,,,,
120,0.7545930998556027,100.0,0.9470567908538062,,,,
121,0.7185055518711954,98.2700316073528,1.074350778333041,,,,
122,0.7234890245450429,99.16477595896232,1.0590076301976208,,,,
123,0.685147985604158,99.99999999972114,1.1934175044491362,,,,
124,0.7700377778031178,100.0,0.9167225997135692,,,,
125,0.8035808323887634,99.99999999999358,0.8318028243087805,,,,
126,0.7876667399860539,100.0,0.8773180597251853,,,,
127,0.739840740673117,99.99999999999996,0.980093126501292,,,,
128,0.7520531193176357,100.0,0.9559526668075956,,,,
129,0.7272362178144856,99.1779892741001,1.0249622293373544,,,,
130,0.744534244451117,99.78078224177447,0.9511297226818188,,,,
131,0.7382590659638963,99.99999999999996,0.9689890736178468,,,,
132,0.7419928597348859,100.0,0.998061282774285,,,,
133,0.7433936090938389,99.17880598007793,0.9360149507206452,,,,
134,0.6987365250371816,97.88377223797973,1.149709283485475,,,,
135,0.7439752927592878,100.0,0.9566408400493712,,,,
136,0.7879929949485582,100.0,0.85724566077185,,,,
137,0.6933089798598587,96.7747011624814,1.1930436998563976,,,,
138,0.7239420629552564,98.90339216598024,1.0375484641601236,,,,
139,0.7261588899669179,99.14112556176532,1.020001043099898,,,,
140,0.6996084505531602,99.36643108390606,1.1683547118590218,,,,
141,0.7648831173164082,99.88809815854412,0.921322255656587,,,,
142,0.7065985686999913,98.58983439506687,1.0849407263681303,,,,
143,0.7652569942482054,100.0,0.8870748424948511,,,,
144,0.7350686067905431,99.99999999998454,0.9799179009978126,,,,
145,0.685201616272129,98.50249133936596,1.1602762646690443,,,,
146,0.7665120738173137,98.54814488013568,0.9736661427053124,,,,
147,0.7853361680034658,98.03132905852344,0.902039523777276,,,,
148,0.8439507008760501,99.83257692177416,0.739836458331692,,,,
149,0.7146561925107418,98.33044467900832,1.095748511510776,,,,
150,0.7462572996629598,99.51829188736342,0.9595075713278626,,,,
151,0.7110659801086957,98.5908730850304,1.0778691582099649,,,,
152,0.6769794341866197,99.37531256845156,1.2109660532484146,,,,
153,0.7466184544541675,100.0,0.9601755943246544,,,,
154,0.7213568705940552,100.0,0.970692918349915,,,,
155,0.7162297228121143,100.0,1.006422925600904,,,,
156,0.6909892879522567,100.0,1.1238348682228096,,,,
157,0.8121692946855087,100.0,0.8046161400018531,,,,
158,0.7441013956300867,100.0,0.95734487204904,,,,
159,0.7150326956649218,99.48723751925152,1.0523660343477683,,,,
160,0.6955147675331257,99.49244100229554,1.1494784597818812,,,,
161,0.6618118278777835,97.1433642861417,1.2966051061293904,,,,
162,0.6946952255778138,96.8562837109647,1.2078893793250538,,,,
163,0.715377900439399,99.9999999994911,1.053844245713233,,,,
164,0.6798179677447201,97.68033828431211,1.2421160853897524,,,,
165,0.7359900816246812,99.97560600840907,0.9558543360949162,,,,
166,0.728127519217274,98.29557476181128,1.027715386243968,,,,
167,0.7533534545632375,100.0,0.9457166056113964,,,,
168,0.6908258338254595,97.3122699986358,1.218015229378826,,,,
169,0.6511849589294425,97.66446132591368,1.390321904890629,,,,
170,0.8426598825683708,100.0,0.7665662122458051,,,,
171,0.7421427526232314,100.0,0.9719708534247776,,,,
172,0.7490658574213584,99.9051086547364,0.9506667148525436,,,,
173,0.7813289148793021,100.0,0.8862035924710066,,,,
174,0.7204984912846996,97.20527016305836,1.0615568858454285,,,,
175,0.7131698573148489,99.9999999999885,1.04636252242892,,,,
176,0.7237871104193114,98.92932818033565,1.0930470505848435,,,,
177,0.70078322771397,98.15788465564948,1.1725845661553709,,,,
178,0.7775731536159062,99.25190094694923,0.9114729617115852,,,,
179,0.7761534787926596,100.0,0.8515548744442091,,,,
180,0.7131451370912516,99.99999999999902,1.0483429534313715,,,,
181,0.7289445597710418,98.66272963870672,1.0017381072563831,,,,
182,0.7223363903913411,99.9999999999994,1.0392569192141767,,,,
183,0.7453808516703155,100.0,0.9444359411715972,,,,
184,0.6932528663041245,99.02798572219852,1.143821221871869,,,,
185,0.7564945035946832,99.25779617044212,0.9520258982340416,,,,
186,0.7638637417614849,98.7809442486406,0.9717326674183522,,,,
187,0.6997769050696978,99.44330519649368,1.1156809045464484,,,,
188,0.6702082726442188,97.25468683794168,1.2544367511561807,,,,
189,0.7164207909044761,100.0,1.0734092994920437,,,,
190,0.7266544225095455,99.05517348102472,1.0346289665561657,,,,
191,0.781305910211253,100.0,0.887704175638912,,,,
192,0.7190965416195115,99.99999999999994,1.0134271372315944,,,,
193,0.7132549057112726,99.99999999999991,1.0622992118156307,,,,
194,0.7234896385503669,98.62818278618332,1.0824598105392709,,,,
195,0.6808304864912148,98.27249071797306,1.2085528261289749,,,,
196,0.7370025131075661,99.28026578518212,0.9811009355894852,,,,
197,0.7658763440540561,99.23524338405882,0.9607293609067702,,,,
198,0.745478034187144,100.0,0.9900690415690552,,,,
199,0.7061446833487259,100.0,1.0486189236331154,,,,
200,0.6405686818825195,97.5460937755984,1.4533740868302516,,,,
201,0.7517745833992177,100.0,0.9353489878488284,,,,
202,0.7156321436743119,100.0,1.0360389306107145,,,,
203,0.7023883890238717,98.40300227867051,1.1230593454253102,,,,
204,0.746087612116911,99.50402415313788,0.9585448989267144,,,,
205,0.676670104216411,97.2643192068097,1.242149378102544,,,,
206,0.6863833120762904,99.5670592529268,1.1471524408773732,,,,
207,0.6959823843166425,99.14210569142227,1.137330210841929,,,,
208,0.6651656971749301,99.66661683086018,1.216816537571105,,,,
209,0.6798603746936229,95.20144066792903,1.314468294915081,,,,
210,0.7358581194835436,99.5046086898336,0.9850650848354926,,,,
211,0.7246744511371436,98.68211112977228,1.0562657557990132,,,,
212,0.727080729467113,99.99999999999126,1.0206713496429516,,,,
213,0.7581187490688304,100.0,0.9333223616385052,,,,
214,0.7477410771165572,99.89506983899764,0.9441179224515968,,,,
215,0.6893210364937639,99.99999999999936,1.1211549037049713,,,,
216,0.6492977916214213,98.96781294889917,1.3243212805195417,,,,
217,0.7095134620756138,100.0,1.0266512589062842,,,,
218,0.693961637191002,98.21633111339844,1.11636038484029,,,,
219,0.7420869401881282,99.9791897412722,0.9614039460103204,,,,
220,0.7053915129848464,96.53781544484588,1.1514605821447872,,,,
221,0.7028083724360886,99.99999999925096,1.1398981685803988,,,,
222,0.791032337870735,99.9997763272522,0.8487350531277141,,,,
223,0.7372389847401065,98.75839843358216,1.0170460563705488,,,,
224,0.7958290114892307,100.0,0.8460065516799902,,,,
225,0.7341940486508615,100.0,1.0102245712061573,,,,
226,0.7228206652325543,100.0,1.0021223343031584,,,,
227,0.7240071021987972,100.0,1.0072516877175404,,,,
228,0.7585652817372581,100.0,0.9505846318783288,,,,
229,0.6701236058826504,99.20448282302584,1.1662416571873893,,,,
230,0.698300451298763,99.21810777103435,1.0867050850416191,,,,
231,0.690452926434967,99.5839278930183,1.1748962387593809,,,,
232,0.6873259638664253,98.24130569033996,1.1379063955064543,,,,
233,0.679551920465246,96.91276301621434,1.267991667314984,,,,
234,0.8157728125616661,100.0,0.8287953003481578,,,,
235,0.7083162927323429,98.03544085038152,1.0969444207346133,,,,
236,0.7239104522951686,99.99999999999984,1.0059707267680085,,,,
237,0.7155503117734995,100.0,1.0471479521564695,,,,
238,0.7073715689326507,97.90761972672672,1.1375044970095582,,,,
239,0.6687940031327291,99.69927142538764,1.2421699939520685,,,,
240,0.7341440322921863,100.0,0.9697468264065866,,,,
241,0.759721831768221,100.0,0.9192231377877108,,,,
242,0.7035499904481675,100.0,1.0610853290556634,,,,
243,0.7192975783488348,98.06257363006692,1.1156939416922194,,,,
244,0.6935201075090208,99.57622501967242,1.1205246724051083,,,,
245,0.7509327214582002,100.0,0.9876617311658176,,,,
246,0.6164523070306029,97.68029542265124,1.6329450861849777,,,,
247,0.7003165141553133,100.0,1.0932645261950698,,,,
248,0.7281017590838323,99.86464705926312,1.0090993926372835,,,,
249,0.7019054343094481,100.0,1.0544471518927443,,,,
250,0.7326287719562548,98.9920200864965,1.0186273977719875,,,,
251,0.6812990803552719,99.77275941762116,1.209563072420754,,,,
252,0.7047358484966703,97.20177074190232,1.126650502398858,,,,
253,0.7321435134021257,100.0,1.0219677382638,,,,
254,0.7453530604839486,99.9999999999991,0.938220526964572,,,,
255,0.7131583939775926,97.5662064299716,1.104041606960426,,,,
256,0.7285732266810188,100.0,1.0113104961612336,,,,
257,0.6848861651817955,99.00200279084154,1.1583209023848036,,,,
258,0.7342189370339886,99.35612992402145,1.0071926726008456,,,,
259,0.6564484912860692,100.0,1.2481773757180998,,,,
260,0.7065515087458948,96.67495423785186,1.1691020189299026,,,,
261,0.687084551175001,98.7064993672742,1.1781196528690054,,,,
262,0.7561845251598067,99.99999999999989,0.9611562327282872,,,,
263,0.7556199163233515,100.0,0.9627948890651388,,,,
264,0.6722042929150186,99.1928675561305,1.1792469022223022,,,,
265,0.7134614065404499,99.99999999999862,1.0547914806425174,,,,
266,0.727233267339129,99.16095533447134,1.0052490124564226,,,,
267,0.6383120743177597,97.52259682593952,1.515996872230078,,,,
268,0.746456512787541,100.0,0.9773003110266894,,,,
269,0.7475383753435642,99.96901200683216,0.9851458899628776,,,,
270,0.7287533525133802,100.0,1.0349099320509818,,,,
271,0.8090678044989299,99.99609528423318,0.8252500610703262,,,,
272,0.7211174112463528,99.79600821489552,1.0191313621212466,,,,
273,0.776698070463741,100.0,0.8718494623019498,,,,
274,0.6634467174754172,98.4774180703738,1.298854873463407,,,,
275,0.8452600654213668,100.0,0.7504943814907703,,,,
276,0.6800392320289999,98.86186762466517,1.1733057236380848,,,,
277,0.7086798580255362,99.25007404971554,1.0222869384467614,,,,
278,0.7430515407007342,99.08839449794972,0.9652447870600454,,,,
279,0.7432940713012319,99.5530800801837,0.967828395555391,,,,
280,0.6808702770315711,99.99999999999942,1.174356240839051,,,,
281,0.7120122880343785,99.42047010703052,1.0797614707711762,,,,
282,0.6929972754809652,100.0,1.1280923976867456,,,,
283,0.7290270664497065,99.3170682718353,1.0180940189337533,,,,
284,0.7054730633057824,98.70248972614752,1.1011518964777869,,,,
285,0.7772782012204328,99.99999999999908,0.8749587933154234,,,,
286,0.7093021619880139,98.13413364344235,1.0859760615569436,,,,
287,0.6692864350473571,99.81223870920542,1.2214118518640271,,,,
288,0.7116029188055975,100.0,1.0913255407638969,,,,
289,0.6820750717688557,99.99999999752426,1.1746586066100673,,,,
290,0.7357301944425415,100.0,0.987572796843092,,,,
291,0.7244423382940365,98.74643402774775,1.0104696408640197,,,,
292,0.6969329429253145,100.0,1.1249711758857468,,,,
293,0.6746788445392687,99.32859285232988,1.1798542356638235,,,,
294,0.6736579147550149,97.26798053606348,1.3376444574328483,,,,
295,0.7132526123519236,100.0,1.0737934155889213,,,,
296,0.7092210520274487,97.88286608251134,1.1351362111671612,,,,
297,0.6985228502214231,99.9999999999918,1.0874668387911557,,,,
298,0.7139229880394871,100.0,1.068938874853298,,,,
299,0.6789318684344211,98.9177857068653,1.1969604273175258,,,,
300,0.7215363918398192,99.70765563148882,1.0247318548534383,,,,
301,0.7206719778641458,98.95969072643052,1.0969187412323629,,,,
302,0.7912127418838404,100.0,0.8394118841889022,,,,
303,0.6830407196702479,98.33271371965616,1.2199358186092613,,,,
304,0.6525238465021146,98.51267424426914,1.2965581746450916,,,,
305,0.6791511639821833,100.0,1.1645348000919395,,,,
306,0.6677787965246766,98.84798990267636,1.3205452732711755,,,,
307,0.7435777169100837,98.93503990437183,0.9863639031480308,,,,
308,0.7756830607321618,99.99999999999612,0.9130145464025506,,,,
309,0.741141128166146,99.7742677640541,0.9612628117463052,,,,
310,0.7420855998240813,100.0,0.9604888261929292,,,,
311,0.7412263182095483,99.75593451636328,0.9919119488691988,,,,
312,0.710086102714685,100.0,1.055106966842844,,,,
